ABLIM1	Hepatocellular_carcinoma	Reactome
ABLIM1	Hodgkin_lymphoma	Reactome
ABLIM1	Kaposi's_sarcoma	Reactome
ABLIM1	Lymphoplasmacytic_lymphoma	Reactome
ABLIM1	Multiple_myeloma	Reactome
ABLIM1	Myxoid_liposarcoma	Reactome
ABLIM1	Nasopharyngeal_cancer	Reactome
ABLIM1	Neuroblastoma	Reactome
ABLIM1	Pancreatic_cancer	Reactome
ABLIM1	Penile_cancer	Reactome
ABLIM1	Prostate_cancer	Reactome
ABLIM1	Renal_cell_carcinoma	Reactome
ABLIM1	Small_cell_lung_cancer	Reactome
ABLIM1	Synovial_sarcoma	Reactome
ABLIM1	Thyroid_cancer	Reactome
ABLIM2	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ABLIM2	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ABLIM2	Acute_myeloid_leukemia_(AML)	Reactome
ABLIM2	Adult_T-cell_leukemia	Reactome
ABLIM2	Alveolar_rhabdomyosarcoma	Reactome
ABLIM2	Alveolar_soft_part_sarcoma	Reactome
ABLIM2	Burkitt_lymphoma	Reactome
ABLIM2	Cancer_of_the_anal_canal	Reactome
ABLIM2	Carcinoid	Reactome
ABLIM2	Cervical_cancer	Reactome
ABLIM2	Clear_cell_sarcoma_of_soft_tissue	Reactome
ABLIM2	Colorectal_cancer	Reactome
ABLIM2	Ewing's_sarcoma	Reactome
ABLIM2	Extraskeletal_myxoid_chondrosarcoma	Reactome
ABLIM2	Hairy-cell_leukemia	Reactome
ABLIM2	Hepatocellular_carcinoma	Reactome
ABLIM2	Hodgkin_lymphoma	Reactome
ABLIM2	Kaposi's_sarcoma	Reactome
ABLIM2	Lymphoplasmacytic_lymphoma	Reactome
ABLIM2	Multiple_myeloma	Reactome
ABLIM2	Myxoid_liposarcoma	Reactome
ABLIM2	Nasopharyngeal_cancer	Reactome
ABLIM2	Neuroblastoma	Reactome
ABLIM2	Pancreatic_cancer	Reactome
ABLIM2	Penile_cancer	Reactome
ABLIM2	Prostate_cancer	Reactome
ABLIM2	Renal_cell_carcinoma	Reactome
ABLIM2	Small_cell_lung_cancer	Reactome
ABLIM2	Synovial_sarcoma	Reactome
ABLIM2	Thyroid_cancer	Reactome
ABLIM3	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ABLIM3	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ABLIM3	Acute_myeloid_leukemia_(AML)	Reactome
ABLIM3	Adult_T-cell_leukemia	Reactome
ABLIM3	Alveolar_rhabdomyosarcoma	Reactome
